Email_address,First_name,Last_name,Course_id,Grade,Marks
s_xblygq0n@example.com,First,Last,DATA200,A,96.10
s_f9py5f28@example.com,First,Last,DATA200,A,73.09
s_mpz93lha@example.com,First,Last,DATA200,A,64.71
s_7w9tzlga@example.com,First,Last,DATA200,A,50.92
s_405gvxak@example.com,First,Last,DATA200,A,89.81
s_x5omr6x8@example.com,First,Last,DATA200,A,78.93
s_m2cz4uug@example.com,First,Last,DATA200,A,56.22
s_ycikgryt@example.com,First,Last,DATA200,A,96.22
s_fcs26pnw@example.com,First,Last,DATA200,A,59.55
s_brcrutmu@example.com,First,Last,DATA200,A,50.86
s_76ski05x@example.com,First,Last,DATA200,A,57.06
s_911qjbhc@example.com,First,Last,DATA200,A,58.78
s_fofenmq3@example.com,First,Last,DATA200,A,97.25
s_awyeuofm@example.com,First,Last,DATA200,A,76.27
s_uzjpb948@example.com,First,Last,DATA200,A,88.86
s_r23tb8wa@example.com,First,Last,DATA200,A,98.79
s_lqy0kdnc@example.com,First,Last,DATA200,A,77.81
s_jw4kc4gy@example.com,First,Last,DATA200,A,71.74
s_f5ll1zvv@example.com,First,Last,DATA200,A,61.81
s_sy0kkhqv@example.com,First,Last,DATA200,A,52.21
s_jntrpn27@example.com,First,Last,DATA200,A,86.86
s_uvdij817@example.com,First,Last,DATA200,A,96.68
s_bfh2qo0y@example.com,First,Last,DATA200,A,62.06
s_zmgmqjkd@example.com,First,Last,DATA200,A,97.44
s_b88wmbuc@example.com,First,Last,DATA200,A,67.58
s_m8guwf11@example.com,First,Last,DATA200,A,60.37
s_qi2jc2dh@example.com,First,Last,DATA200,A,58.11
s_p90ymoyv@example.com,First,Last,DATA200,A,68.48
s_sptxlsvp@example.com,First,Last,DATA200,A,91.29
s_a06257nw@example.com,First,Last,DATA200,A,96.22
s_wuw0s80l@example.com,First,Last,DATA200,A,65.85
s_ifmdzj8i@example.com,First,Last,DATA200,A,64.32
s_vccbsep5@example.com,First,Last,DATA200,A,98.98
s_ax1dpa74@example.com,First,Last,DATA200,A,59.45
s_5zewqqun@example.com,First,Last,DATA200,A,53.98
s_m0xmjkq5@example.com,First,Last,DATA200,A,68.28
s_wd4hyval@example.com,First,Last,DATA200,A,67.87
s_hi2x6kl1@example.com,First,Last,DATA200,A,53.65
s_txylamp8@example.com,First,Last,DATA200,A,62.82
s_qcrfxsxt@example.com,First,Last,DATA200,A,51.65
s_hfhia1x4@example.com,First,Last,DATA200,A,94.71
s_sjn8he4k@example.com,First,Last,DATA200,A,58.07
s_oz9wsvjb@example.com,First,Last,DATA200,A,97.99
s_h1alhjwz@example.com,First,Last,DATA200,A,72.26
s_xf3k418s@example.com,First,Last,DATA200,A,69.15
s_lqu6sj2q@example.com,First,Last,DATA200,A,70.11
s_z9cd6dxw@example.com,First,Last,DATA200,A,83.77
s_6yk6ht4y@example.com,First,Last,DATA200,A,82.78
s_rwf34tpj@example.com,First,Last,DATA200,A,82.38
s_2ri6z3k4@example.com,First,Last,DATA200,A,84.41
s_62jhjj28@example.com,First,Last,DATA200,A,52.23
s_atbz3o1l@example.com,First,Last,DATA200,A,77.73
s_xcrnknj5@example.com,First,Last,DATA200,A,79.18
s_clpvj1yx@example.com,First,Last,DATA200,A,86.25
s_jcro12ml@example.com,First,Last,DATA200,A,75.36
s_xfpsdufg@example.com,First,Last,DATA200,A,63.53
s_4llkwk48@example.com,First,Last,DATA200,A,80.10
s_th4ku54t@example.com,First,Last,DATA200,A,78.36
s_a7xbvg63@example.com,First,Last,DATA200,A,98.13
s_1trncsp5@example.com,First,Last,DATA200,A,58.91
s_ug1vg41l@example.com,First,Last,DATA200,A,80.10
s_pdpuaevk@example.com,First,Last,DATA200,A,78.87
s_z1fxgzei@example.com,First,Last,DATA200,A,99.16
s_y51emxoi@example.com,First,Last,DATA200,A,87.39
s_fmqshdyw@example.com,First,Last,DATA200,A,63.70
s_p0dlqmyw@example.com,First,Last,DATA200,A,92.34
s_1frjxd1z@example.com,First,Last,DATA200,A,58.67
s_b8wa6vsv@example.com,First,Last,DATA200,A,50.62
s_50mn001v@example.com,First,Last,DATA200,A,55.38
s_tbp5d7gj@example.com,First,Last,DATA200,A,76.27
s_y4akzia6@example.com,First,Last,DATA200,A,61.89
s_hgvrar5g@example.com,First,Last,DATA200,A,70.08
s_qfxyqsy5@example.com,First,Last,DATA200,A,74.77
s_oeqq9yv4@example.com,First,Last,DATA200,A,51.36
s_0o3olsq2@example.com,First,Last,DATA200,A,93.43
s_3xfyaxjl@example.com,First,Last,DATA200,A,98.24
s_a8b5ygvq@example.com,First,Last,DATA200,A,68.73
s_e9ywm5n7@example.com,First,Last,DATA200,A,97.15
s_rxp500z8@example.com,First,Last,DATA200,A,61.90
s_hbx46izq@example.com,First,Last,DATA200,A,77.27
s_a4bor3we@example.com,First,Last,DATA200,A,50.37
s_cs26i0m7@example.com,First,Last,DATA200,A,63.04
s_akzqi4ml@example.com,First,Last,DATA200,A,67.53
s_2s5yq2ec@example.com,First,Last,DATA200,A,91.34
s_fveys2zx@example.com,First,Last,DATA200,A,68.27
s_fowdk88y@example.com,First,Last,DATA200,A,66.05
s_ruig0skz@example.com,First,Last,DATA200,A,51.95
s_ssf3rc98@example.com,First,Last,DATA200,A,83.33
s_ge883f1v@example.com,First,Last,DATA200,A,97.13
s_zfnuuul0@example.com,First,Last,DATA200,A,60.27
s_9ameu9z0@example.com,First,Last,DATA200,A,70.84
s_67hxb3q7@example.com,First,Last,DATA200,A,61.72
s_v9lleg1f@example.com,First,Last,DATA200,A,96.50
s_kmoepk8d@example.com,First,Last,DATA200,A,58.49
s_4uad05so@example.com,First,Last,DATA200,A,78.04
s_vg4gt047@example.com,First,Last,DATA200,A,55.70
s_txjwvq9b@example.com,First,Last,DATA200,A,87.82
s_zu5ayat0@example.com,First,Last,DATA200,A,79.39
s_gzdi7e12@example.com,First,Last,DATA200,A,72.59
s_emwcodeh@example.com,First,Last,DATA200,A,64.86
s_puq8j5ss@example.com,First,Last,DATA200,A,97.88
s_wlnoz4or@example.com,First,Last,DATA200,A,69.26
s_p8zw82xb@example.com,First,Last,DATA200,A,67.48
s_ijsx6fkw@example.com,First,Last,DATA200,A,66.58
s_w6cj9obm@example.com,First,Last,DATA200,A,68.52
s_3dz7vcxw@example.com,First,Last,DATA200,A,85.10
s_ntszqp2i@example.com,First,Last,DATA200,A,84.86
s_kl6iipp6@example.com,First,Last,DATA200,A,67.41
s_fmrjkbyo@example.com,First,Last,DATA200,A,98.40
s_j4301nzo@example.com,First,Last,DATA200,A,59.12
s_qtlkn2lp@example.com,First,Last,DATA200,A,96.28
s_w0tgoet7@example.com,First,Last,DATA200,A,65.04
s_g9pi9bes@example.com,First,Last,DATA200,A,68.40
s_kadtatsb@example.com,First,Last,DATA200,A,98.00
s_fyixzo3m@example.com,First,Last,DATA200,A,50.14
s_xisbnvnu@example.com,First,Last,DATA200,A,60.60
s_q56mejqo@example.com,First,Last,DATA200,A,95.34
s_cwkazjrw@example.com,First,Last,DATA200,A,80.40
s_5ooqk524@example.com,First,Last,DATA200,A,86.86
s_qiuupi80@example.com,First,Last,DATA200,A,63.50
s_zknydzt8@example.com,First,Last,DATA200,A,75.34
s_hwbyykzm@example.com,First,Last,DATA200,A,98.15
s_ersb6sn4@example.com,First,Last,DATA200,A,63.10
s_bcm6le50@example.com,First,Last,DATA200,A,64.83
s_3hvj6v9w@example.com,First,Last,DATA200,A,61.85
s_ifqhf08p@example.com,First,Last,DATA200,A,83.65
s_dph5oofa@example.com,First,Last,DATA200,A,82.88
s_upbli2hs@example.com,First,Last,DATA200,A,85.43
s_j9vp4c9t@example.com,First,Last,DATA200,A,65.55
s_nt7yucri@example.com,First,Last,DATA200,A,52.92
s_47se35sr@example.com,First,Last,DATA200,A,56.51
s_fu13wyl1@example.com,First,Last,DATA200,A,53.86
s_jim60rzz@example.com,First,Last,DATA200,A,50.14
s_z8v10v76@example.com,First,Last,DATA200,A,85.19
s_vqc4cxjd@example.com,First,Last,DATA200,A,75.01
s_gbqujk9z@example.com,First,Last,DATA200,A,56.11
s_h6gzk7m6@example.com,First,Last,DATA200,A,82.84
s_sqhq3cln@example.com,First,Last,DATA200,A,96.36
s_ioz15mas@example.com,First,Last,DATA200,A,86.46
s_0irxb3la@example.com,First,Last,DATA200,A,88.70
s_uokcv3w7@example.com,First,Last,DATA200,A,60.30
s_9g01co8s@example.com,First,Last,DATA200,A,59.00
s_2nhysqzj@example.com,First,Last,DATA200,A,82.14
s_xxzfir21@example.com,First,Last,DATA200,A,63.18
s_xl5hmlq6@example.com,First,Last,DATA200,A,66.64
s_lldhzs8t@example.com,First,Last,DATA200,A,66.07
s_etvs8cov@example.com,First,Last,DATA200,A,62.23
s_y0j8f8g9@example.com,First,Last,DATA200,A,86.42
s_utz104fe@example.com,First,Last,DATA200,A,67.80
s_03cpky5n@example.com,First,Last,DATA200,A,89.43
s_p05zt9ud@example.com,First,Last,DATA200,A,69.13
s_8ixgx9xj@example.com,First,Last,DATA200,A,60.20
s_pqsckt73@example.com,First,Last,DATA200,A,68.97
s_4aq5fw0v@example.com,First,Last,DATA200,A,63.03
s_kb97ew8p@example.com,First,Last,DATA200,A,83.59
s_jb47jazz@example.com,First,Last,DATA200,A,84.97
s_mnxkgrxk@example.com,First,Last,DATA200,A,56.71
s_hkfhurpb@example.com,First,Last,DATA200,A,73.24
s_aysr69ab@example.com,First,Last,DATA200,A,94.94
s_4s9dk8hv@example.com,First,Last,DATA200,A,66.82
s_qnn8v0b3@example.com,First,Last,DATA200,A,55.21
s_6u8nwf37@example.com,First,Last,DATA200,A,82.48
s_hu0uojor@example.com,First,Last,DATA200,A,89.89
s_yqqw0nzc@example.com,First,Last,DATA200,A,93.83
s_sieze7nx@example.com,First,Last,DATA200,A,70.12
s_o9nao7c6@example.com,First,Last,DATA200,A,53.04
s_rbqzph05@example.com,First,Last,DATA200,A,95.47
s_32dn9l1u@example.com,First,Last,DATA200,A,69.38
s_9cta25ba@example.com,First,Last,DATA200,A,66.09
s_92tnfapk@example.com,First,Last,DATA200,A,61.54
s_xdni6rhg@example.com,First,Last,DATA200,A,56.27
s_lswabokh@example.com,First,Last,DATA200,A,93.03
s_z4am8c87@example.com,First,Last,DATA200,A,78.00
s_52yvaepa@example.com,First,Last,DATA200,A,58.60
s_b81ul7uj@example.com,First,Last,DATA200,A,81.49
s_ph0vyjzc@example.com,First,Last,DATA200,A,66.96
s_51nstsqx@example.com,First,Last,DATA200,A,57.46
s_po2oivi5@example.com,First,Last,DATA200,A,95.86
s_ah9ejz5w@example.com,First,Last,DATA200,A,75.88
s_60bb0d2j@example.com,First,Last,DATA200,A,74.98
s_3z81y5t9@example.com,First,Last,DATA200,A,89.18
s_84lfa4wr@example.com,First,Last,DATA200,A,54.06
s_i9axv8f3@example.com,First,Last,DATA200,A,66.81
s_go4kiast@example.com,First,Last,DATA200,A,81.25
s_oq5afzxc@example.com,First,Last,DATA200,A,90.68
s_n020urfq@example.com,First,Last,DATA200,A,74.69
s_xyptw77d@example.com,First,Last,DATA200,A,55.06
s_i9b49yqc@example.com,First,Last,DATA200,A,75.39
s_q6vitgi9@example.com,First,Last,DATA200,A,55.59
s_boy1gx73@example.com,First,Last,DATA200,A,95.47
s_dxsrmi59@example.com,First,Last,DATA200,A,71.59
s_a0fx9mdf@example.com,First,Last,DATA200,A,54.37
s_76ccee7g@example.com,First,Last,DATA200,A,71.24
s_2tanoccc@example.com,First,Last,DATA200,A,92.91
s_fmu184kp@example.com,First,Last,DATA200,A,93.35
s_s1gj5xa5@example.com,First,Last,DATA200,A,97.69
s_c07zyafr@example.com,First,Last,DATA200,A,77.69
s_jkyz7jt3@example.com,First,Last,DATA200,A,73.20
s_0rppebol@example.com,First,Last,DATA200,A,91.63
s_zugq9ilr@example.com,First,Last,DATA200,A,84.37
s_3l3gdx5c@example.com,First,Last,DATA200,A,90.65
s_4escwlhi@example.com,First,Last,DATA200,A,79.32
s_c6fl21q2@example.com,First,Last,DATA200,A,86.14
s_48e2id4j@example.com,First,Last,DATA200,A,78.09
s_r1b76maj@example.com,First,Last,DATA200,A,69.26
s_bz8rgtcf@example.com,First,Last,DATA200,A,96.27
s_inn0nlzb@example.com,First,Last,DATA200,A,68.80
s_5yvl6vw4@example.com,First,Last,DATA200,A,80.97
s_ushnqltn@example.com,First,Last,DATA200,A,76.27
s_zasnwwqj@example.com,First,Last,DATA200,A,83.72
s_fsqp2duy@example.com,First,Last,DATA200,A,60.48
s_i3f4yegj@example.com,First,Last,DATA200,A,55.96
s_v5sq3bm2@example.com,First,Last,DATA200,A,71.99
s_20exz93e@example.com,First,Last,DATA200,A,58.82
s_xaklca97@example.com,First,Last,DATA200,A,92.56
s_jfzwlbg0@example.com,First,Last,DATA200,A,66.18
s_8wt42298@example.com,First,Last,DATA200,A,51.33
s_nao9vslc@example.com,First,Last,DATA200,A,97.13
s_zhjen83y@example.com,First,Last,DATA200,A,76.97
s_ax2moyb3@example.com,First,Last,DATA200,A,75.36
s_w47wuyv8@example.com,First,Last,DATA200,A,70.17
s_k8nee114@example.com,First,Last,DATA200,A,99.07
s_kaxcdf07@example.com,First,Last,DATA200,A,98.58
s_2n67c2j0@example.com,First,Last,DATA200,A,90.21
s_j5h8t4as@example.com,First,Last,DATA200,A,93.83
s_0dfx278f@example.com,First,Last,DATA200,A,92.99
s_snvzyzyh@example.com,First,Last,DATA200,A,59.66
s_w14isykl@example.com,First,Last,DATA200,A,62.51
s_28aaxp5l@example.com,First,Last,DATA200,A,83.80
s_sd0nom0u@example.com,First,Last,DATA200,A,70.68
s_cigxeiss@example.com,First,Last,DATA200,A,73.90
s_vmcip9qy@example.com,First,Last,DATA200,A,52.46
s_3y7so9j4@example.com,First,Last,DATA200,A,53.73
s_wle3lec3@example.com,First,Last,DATA200,A,66.32
s_jg4rth0n@example.com,First,Last,DATA200,A,76.85
s_e8c4vt48@example.com,First,Last,DATA200,A,59.84
s_6rswwds3@example.com,First,Last,DATA200,A,77.49
s_jolkstou@example.com,First,Last,DATA200,A,96.56
s_fws1drhy@example.com,First,Last,DATA200,A,87.50
s_5fjr9jq4@example.com,First,Last,DATA200,A,98.12
s_91clu05j@example.com,First,Last,DATA200,A,62.38
s_dp1xfcz6@example.com,First,Last,DATA200,A,81.80
s_dygnhusw@example.com,First,Last,DATA200,A,99.85
s_aw2iqzcn@example.com,First,Last,DATA200,A,89.43
s_5fov2vxg@example.com,First,Last,DATA200,A,89.90
s_idvz5pnt@example.com,First,Last,DATA200,A,82.62
s_2c58xi2r@example.com,First,Last,DATA200,A,89.02
s_emj5j3n6@example.com,First,Last,DATA200,A,82.47
s_mj5kd0gn@example.com,First,Last,DATA200,A,98.05
s_6fuvy0eo@example.com,First,Last,DATA200,A,99.09
s_wx1dyqbm@example.com,First,Last,DATA200,A,77.41
s_116qnn6d@example.com,First,Last,DATA200,A,59.66
s_jjwxgdyl@example.com,First,Last,DATA200,A,73.38
s_mzrc8e4z@example.com,First,Last,DATA200,A,82.93
s_e8q4rh1p@example.com,First,Last,DATA200,A,90.52
s_czy7jjsk@example.com,First,Last,DATA200,A,68.82
s_qmmpgk13@example.com,First,Last,DATA200,A,94.11
s_gxxt37zs@example.com,First,Last,DATA200,A,64.63
s_kr98kyxy@example.com,First,Last,DATA200,A,99.10
s_2fd61kio@example.com,First,Last,DATA200,A,57.79
s_90hvkhtg@example.com,First,Last,DATA200,A,83.49
s_nvu42dnt@example.com,First,Last,DATA200,A,55.66
s_1kooe8tc@example.com,First,Last,DATA200,A,93.10
s_vrqx7yc4@example.com,First,Last,DATA200,A,70.72
s_pl8yy740@example.com,First,Last,DATA200,A,67.95
s_jjgh3i3n@example.com,First,Last,DATA200,A,51.91
s_hpxd8upv@example.com,First,Last,DATA200,A,92.07
s_wg0yglln@example.com,First,Last,DATA200,A,98.40
s_1qo5nyjx@example.com,First,Last,DATA200,A,63.76
s_p6qfeqjy@example.com,First,Last,DATA200,A,77.80
s_8zxzv4h8@example.com,First,Last,DATA200,A,50.46
s_6ugrayyy@example.com,First,Last,DATA200,A,72.13
s_3bqrzwrq@example.com,First,Last,DATA200,A,57.46
s_rzssjdk2@example.com,First,Last,DATA200,A,53.25
s_p5rpbpa5@example.com,First,Last,DATA200,A,63.09
s_ofk5x8d1@example.com,First,Last,DATA200,A,69.40
s_ppeftrfg@example.com,First,Last,DATA200,A,97.69
s_kz6y2784@example.com,First,Last,DATA200,A,88.43
s_l17vgsvx@example.com,First,Last,DATA200,A,72.96
s_3y9ujona@example.com,First,Last,DATA200,A,74.09
s_1mg6l9e6@example.com,First,Last,DATA200,A,93.04
s_fky1je9f@example.com,First,Last,DATA200,A,56.48
s_s8b63mpj@example.com,First,Last,DATA200,A,89.39
s_upz4tkom@example.com,First,Last,DATA200,A,80.31
s_j8k8oqei@example.com,First,Last,DATA200,A,51.19
s_3xxqpm1l@example.com,First,Last,DATA200,A,66.46
s_8zhnhle4@example.com,First,Last,DATA200,A,92.47
s_4lu0a782@example.com,First,Last,DATA200,A,75.27
s_4tzwuxwg@example.com,First,Last,DATA200,A,82.49
s_dphfdes2@example.com,First,Last,DATA200,A,81.76
s_c632pkjm@example.com,First,Last,DATA200,A,67.39
s_dva7r9pl@example.com,First,Last,DATA200,A,92.58
s_7m9lvm1v@example.com,First,Last,DATA200,A,79.56
s_o6p2u2zj@example.com,First,Last,DATA200,A,58.34
s_km5b57li@example.com,First,Last,DATA200,A,51.34
s_ulr0slf5@example.com,First,Last,DATA200,A,97.23
s_xst45vwc@example.com,First,Last,DATA200,A,55.35
s_i37f0smn@example.com,First,Last,DATA200,A,84.63
s_rt11hnuq@example.com,First,Last,DATA200,A,84.41
s_afwbgkoe@example.com,First,Last,DATA200,A,98.80
s_2b9q4nlc@example.com,First,Last,DATA200,A,93.34
s_xij4jysx@example.com,First,Last,DATA200,A,93.88
s_aa27jxdq@example.com,First,Last,DATA200,A,84.52
s_8xi1q9lw@example.com,First,Last,DATA200,A,94.62
s_ee3rzqj5@example.com,First,Last,DATA200,A,65.10
s_qtv2tamq@example.com,First,Last,DATA200,A,61.74
s_t4isrwr1@example.com,First,Last,DATA200,A,63.00
s_eycr81e7@example.com,First,Last,DATA200,A,78.66
s_djrroqrp@example.com,First,Last,DATA200,A,88.38
s_3289f9wm@example.com,First,Last,DATA200,A,97.77
s_9pfti8kn@example.com,First,Last,DATA200,A,95.45
s_b7rphlbh@example.com,First,Last,DATA200,A,91.39
s_rvw2b4xd@example.com,First,Last,DATA200,A,56.45
s_243psrjh@example.com,First,Last,DATA200,A,93.64
s_g7md1n5i@example.com,First,Last,DATA200,A,67.70
s_ixgj8lbr@example.com,First,Last,DATA200,A,79.19
s_yej8wty6@example.com,First,Last,DATA200,A,98.58
s_881axxo8@example.com,First,Last,DATA200,A,72.71
s_iecf7rok@example.com,First,Last,DATA200,A,52.49
s_pot1wbj6@example.com,First,Last,DATA200,A,64.01
s_3465zij1@example.com,First,Last,DATA200,A,82.62
s_awlm9cxq@example.com,First,Last,DATA200,A,79.70
s_bru5kjja@example.com,First,Last,DATA200,A,69.62
s_g3leq17p@example.com,First,Last,DATA200,A,62.70
s_isna6eij@example.com,First,Last,DATA200,A,83.44
s_pux8yy3c@example.com,First,Last,DATA200,A,91.27
s_hgeehb1p@example.com,First,Last,DATA200,A,55.13
s_jxn2dvlu@example.com,First,Last,DATA200,A,55.04
s_md4b80kh@example.com,First,Last,DATA200,A,53.70
s_yamkzl58@example.com,First,Last,DATA200,A,60.51
s_we9ydwgc@example.com,First,Last,DATA200,A,53.06
s_b7htmpbx@example.com,First,Last,DATA200,A,83.51
s_5l6owz1o@example.com,First,Last,DATA200,A,94.88
s_dxix8xm8@example.com,First,Last,DATA200,A,82.87
s_7yya80me@example.com,First,Last,DATA200,A,95.13
s_mng5cd43@example.com,First,Last,DATA200,A,62.03
s_siwdnf5z@example.com,First,Last,DATA200,A,94.67
s_mv3p5hs4@example.com,First,Last,DATA200,A,55.24
s_z6urvggx@example.com,First,Last,DATA200,A,78.77
s_rsdzml4l@example.com,First,Last,DATA200,A,67.58
s_mmlvlcfq@example.com,First,Last,DATA200,A,87.34
s_mlprjsiw@example.com,First,Last,DATA200,A,87.34
s_o8omft9s@example.com,First,Last,DATA200,A,62.33
s_n9c4q6gu@example.com,First,Last,DATA200,A,69.81
s_l80n9dlj@example.com,First,Last,DATA200,A,53.62
s_c9fbaalc@example.com,First,Last,DATA200,A,99.44
s_g2xk1828@example.com,First,Last,DATA200,A,62.27
s_yhkccdqv@example.com,First,Last,DATA200,A,56.23
s_59pka6m6@example.com,First,Last,DATA200,A,54.37
s_lo1ognm9@example.com,First,Last,DATA200,A,56.38
s_r1zwzlaf@example.com,First,Last,DATA200,A,53.16
s_revut99j@example.com,First,Last,DATA200,A,97.44
s_e8wgfhfk@example.com,First,Last,DATA200,A,86.28
s_qsq2sovj@example.com,First,Last,DATA200,A,64.01
s_5ruelgin@example.com,First,Last,DATA200,A,60.62
s_lmdywmz5@example.com,First,Last,DATA200,A,51.82
s_005m8vne@example.com,First,Last,DATA200,A,82.25
s_7x78jmzl@example.com,First,Last,DATA200,A,78.28
s_zd6d0fzg@example.com,First,Last,DATA200,A,52.70
s_zhck1a1c@example.com,First,Last,DATA200,A,50.29
s_m9p7f7z1@example.com,First,Last,DATA200,A,60.24
s_emul3dxt@example.com,First,Last,DATA200,A,77.45
s_x4swjjdl@example.com,First,Last,DATA200,A,61.58
s_dcqc7gi7@example.com,First,Last,DATA200,A,51.37
s_7oe0c5hr@example.com,First,Last,DATA200,A,80.30
s_lyr6e0q1@example.com,First,Last,DATA200,A,98.76
s_zpnwjq72@example.com,First,Last,DATA200,A,94.49
s_mymjslng@example.com,First,Last,DATA200,A,66.84
s_5f72p0ku@example.com,First,Last,DATA200,A,76.95
s_zb1al3lp@example.com,First,Last,DATA200,A,92.59
s_ti19x8y5@example.com,First,Last,DATA200,A,68.11
s_hphz316n@example.com,First,Last,DATA200,A,64.96
s_dpdcavka@example.com,First,Last,DATA200,A,58.29
s_bckay3d3@example.com,First,Last,DATA200,A,81.67
s_r95tdkd2@example.com,First,Last,DATA200,A,74.09
s_9ykb5qvz@example.com,First,Last,DATA200,A,85.70
s_v9q6qa0n@example.com,First,Last,DATA200,A,85.77
s_zb8mre0a@example.com,First,Last,DATA200,A,66.50
s_mzw3q1sf@example.com,First,Last,DATA200,A,88.17
s_xed0bd8r@example.com,First,Last,DATA200,A,54.18
s_hi5asfxr@example.com,First,Last,DATA200,A,84.09
s_0yn42tw7@example.com,First,Last,DATA200,A,98.96
s_43kvetmc@example.com,First,Last,DATA200,A,86.12
s_85dvke59@example.com,First,Last,DATA200,A,77.50
s_dr36xkd5@example.com,First,Last,DATA200,A,63.91
s_59jauvim@example.com,First,Last,DATA200,A,94.99
s_07ty5joc@example.com,First,Last,DATA200,A,59.58
s_4kifsmr5@example.com,First,Last,DATA200,A,95.91
s_blaelzv0@example.com,First,Last,DATA200,A,88.09
s_1xvyliup@example.com,First,Last,DATA200,A,91.15
s_eqzsspz1@example.com,First,Last,DATA200,A,69.81
s_oevbxir9@example.com,First,Last,DATA200,A,81.88
s_xaqiep1b@example.com,First,Last,DATA200,A,51.00
s_wtnzmvqv@example.com,First,Last,DATA200,A,82.60
s_26lxukd2@example.com,First,Last,DATA200,A,92.86
s_nuxawop8@example.com,First,Last,DATA200,A,50.21
s_oj8hdtuj@example.com,First,Last,DATA200,A,78.59
s_hi9hmlgn@example.com,First,Last,DATA200,A,61.11
s_5t6i9yxw@example.com,First,Last,DATA200,A,72.65
s_z8kx9h3u@example.com,First,Last,DATA200,A,81.67
s_h480xsdy@example.com,First,Last,DATA200,A,98.50
s_b8zx1pml@example.com,First,Last,DATA200,A,98.33
s_m3xskk6m@example.com,First,Last,DATA200,A,61.15
s_kj8zdr8n@example.com,First,Last,DATA200,A,64.01
s_3v16j63q@example.com,First,Last,DATA200,A,50.73
s_ptvcumkd@example.com,First,Last,DATA200,A,83.74
s_qj4vzm6p@example.com,First,Last,DATA200,A,94.71
s_ahl47mpi@example.com,First,Last,DATA200,A,79.82
s_no09twff@example.com,First,Last,DATA200,A,79.03
s_pze2og4o@example.com,First,Last,DATA200,A,95.19
s_8qko7yb5@example.com,First,Last,DATA200,A,61.32
s_yaz9gvti@example.com,First,Last,DATA200,A,75.54
s_murbcren@example.com,First,Last,DATA200,A,89.14
s_1twazvs4@example.com,First,Last,DATA200,A,65.14
s_5oqii94s@example.com,First,Last,DATA200,A,97.42
s_1obubvfl@example.com,First,Last,DATA200,A,68.07
s_fitp6jhy@example.com,First,Last,DATA200,A,80.10
s_zm5t3d5j@example.com,First,Last,DATA200,A,79.80
s_vccxx5kk@example.com,First,Last,DATA200,A,58.73
s_6hq2bz7s@example.com,First,Last,DATA200,A,86.28
s_7njfi7ii@example.com,First,Last,DATA200,A,98.32
s_9xzaa9w4@example.com,First,Last,DATA200,A,75.65
s_15qdz4j1@example.com,First,Last,DATA200,A,66.62
s_9az9e96p@example.com,First,Last,DATA200,A,56.90
s_9md3h092@example.com,First,Last,DATA200,A,89.69
s_0y6myfd5@example.com,First,Last,DATA200,A,97.45
s_eevy5wpo@example.com,First,Last,DATA200,A,99.70
s_xq8tf1m4@example.com,First,Last,DATA200,A,57.74
s_a4xhz0je@example.com,First,Last,DATA200,A,55.25
s_z20a8raf@example.com,First,Last,DATA200,A,90.99
s_nes7ktlf@example.com,First,Last,DATA200,A,96.16
s_4bain9xw@example.com,First,Last,DATA200,A,59.96
s_vt9kj5pl@example.com,First,Last,DATA200,A,92.29
s_oi5jnama@example.com,First,Last,DATA200,A,97.77
s_4zto98an@example.com,First,Last,DATA200,A,91.79
s_d9efeqer@example.com,First,Last,DATA200,A,95.03
s_cz872mv1@example.com,First,Last,DATA200,A,61.06
s_rwl61of5@example.com,First,Last,DATA200,A,57.82
s_6x4bjt1c@example.com,First,Last,DATA200,A,92.88
s_098e6awg@example.com,First,Last,DATA200,A,89.81
s_umdgotw4@example.com,First,Last,DATA200,A,60.74
s_r774gfta@example.com,First,Last,DATA200,A,67.22
s_fgbgpymt@example.com,First,Last,DATA200,A,86.36
s_iltnv7jn@example.com,First,Last,DATA200,A,78.11
s_1gkfbucx@example.com,First,Last,DATA200,A,67.25
s_58axxoff@example.com,First,Last,DATA200,A,90.81
s_u665dqyk@example.com,First,Last,DATA200,A,85.42
s_ajfawhof@example.com,First,Last,DATA200,A,65.55
s_2psqt4qq@example.com,First,Last,DATA200,A,94.84
s_4cgniyb3@example.com,First,Last,DATA200,A,89.32
s_cmwmydw5@example.com,First,Last,DATA200,A,83.36
s_6hcrtn5k@example.com,First,Last,DATA200,A,99.83
s_g0xdoxps@example.com,First,Last,DATA200,A,79.35
s_183saury@example.com,First,Last,DATA200,A,61.16
s_p3lyrdzz@example.com,First,Last,DATA200,A,85.15
s_cbyl33gf@example.com,First,Last,DATA200,A,75.01
s_tibcluvp@example.com,First,Last,DATA200,A,91.50
s_w3sojcg5@example.com,First,Last,DATA200,A,96.62
s_bbcu2gt4@example.com,First,Last,DATA200,A,86.23
s_ikwz3v9c@example.com,First,Last,DATA200,A,50.45
s_czc9dgq4@example.com,First,Last,DATA200,A,53.00
s_nx3r1vtw@example.com,First,Last,DATA200,A,80.35
s_5n0gmtdl@example.com,First,Last,DATA200,A,77.04
s_ywaycb9w@example.com,First,Last,DATA200,A,85.09
s_7o134ik2@example.com,First,Last,DATA200,A,55.45
s_ebts59ig@example.com,First,Last,DATA200,A,55.44
s_jsp4i64m@example.com,First,Last,DATA200,A,66.61
s_h85sem9c@example.com,First,Last,DATA200,A,95.41
s_6eh032g1@example.com,First,Last,DATA200,A,55.56
